from,to,cost
6,176,30149.81
6,177,24935.28
6,178,16709.67
6,179,27416.41
6,180,33374.82
6,181,13765.01
6,182,14354.79
6,183,27424.22
6,184,13797.59
6,185,26459.68
6,186,23422.87
6,187,24786.21
6,188,26111.14
6,189,13975.43
6,190,32752.96
6,191,34244.38
6,192,30149.81
6,193,26478.88
6,194,14681.96
6,195,20781.43
6,196,13792.6
6,197,19190.36
6,198,33361.39
6,199,33346.98
6,200,17944.93
6,201,13891.54
6,202,13701.87
6,203,25666.56
6,204,17990.71
6,205,25666.56
6,206,21595.96
6,207,18111.01
6,208,19332.33
6,209,32352.4
6,210,13800.67
6,211,36094.0
6,212,25629.51
6,213,33374.82
6,214,19282.91
6,215,17804.67
6,216,21237.53
6,217,18150.4
6,218,18301.16
6,219,18489.19
6,220,19139.97
6,221,19630.2
6,222,18425.25
6,223,19071.76
6,224,18818.51
6,225,19470.62
6,226,21329.55
6,227,18818.51
7,0,2213.47
7,1,1037.65
7,2,6659.59
7,3,9761.19
7,4,5733.14
7,5,17679.35
7,6,16238.72
7,7,0.0
7,8,3937.82
7,9,13949.12
7,10,11448.74
7,11,2329.5
7,12,7013.67
7,13,23228.94
7,14,11354.7
7,15,3416.16
7,16,14473.9
7,17,14148.16
7,18,15848.78
7,19,16227.1
7,20,13353.92
7,21,13355.96
7,22,17210.09
7,23,13345.82
7,24,16459.5
7,25,16354.28
7,26,17980.81
7,27,15967.54
7,28,13362.6
7,29,13329.49
7,30,13466.69
7,31,13716.24
7,32,13483.06
7,33,15137.2
7,34,13942.52
7,35,13166.6
7,36,13076.830000000002
7,37,14483.95
7,38,16717.17
7,39,14483.95
7,40,15956.1
7,41,16354.28
7,42,24250.05
7,43,16227.1
7,44,14713.81
7,45,14473.9
7,46,13483.06
7,47,16460.62
7,48,16623.49
7,49,22264.24
7,50,13367.22
7,51,13576.35
7,52,12692.92
7,53,15980.26
7,54,13331.98
7,55,17416.62
7,56,15618.81
7,57,12986.61
7,58,11269.28
7,59,12700.35
7,60,12692.92
7,61,12134.99
7,62,16075.71
7,63,14984.27
7,64,12541.53
7,65,11162.47
7,66,13338.78
7,67,14565.71
7,68,10733.12
7,69,14347.46
7,70,15618.81
7,71,17043.75
7,72,13055.73
7,73,17906.05
7,74,18905.54
7,75,20312.61
7,76,20583.29
7,77,16625.4
7,78,20879.48
7,79,21538.48
7,80,20072.53
7,81,16969.38
7,82,21373.13
7,83,17424.73
7,84,16907.73
7,85,16867.75
7,86,18596.62
7,87,17033.22
7,88,21526.35
7,89,18311.66
7,90,18034.79
7,91,20049.93
7,92,17379.19
7,93,20370.09
7,94,17990.85
7,95,16680.03
7,96,16952.61
7,97,20312.61
7,98,22621.82
7,99,16969.38
7,100,17119.57
7,101,20072.53
7,102,18054.68
7,103,23345.96
7,104,18190.48
7,105,23355.41
7,106,20879.48
7,107,17235.5
7,108,7913.43
7,109,6652.41
7,110,21636.32
7,111,25894.76
7,112,12146.47
7,113,25671.06
7,114,10460.85
7,115,3716.0
7,116,14315.0
7,117,16011.35
7,118,10672.81
7,119,18980.75
7,120,5305.84
7,121,18017.74
7,122,17761.6
7,123,2845.84
7,124,8899.03
7,125,16346.67
7,126,8187.43
7,127,2335.64
7,128,11081.6
7,129,749.52
7,130,5303.28
7,131,16930.75
7,132,1583.98
7,133,4435.84
7,134,10558.04
7,135,19405.45
7,136,5289.42
7,137,12036.87
7,138,10909.04
7,139,4441.59
7,140,14671.71
7,141,7405.18
7,142,13258.76
7,143,8886.01
7,144,3727.21
7,145,13494.74
7,146,13320.14
7,147,3090.55
7,148,10674.06
7,149,20545.15
7,150,25763.88
7,151,22679.68
7,152,23065.66
7,153,20298.4
7,154,22679.68
7,155,20709.68
7,156,18221.02
7,157,25040.52
7,158,20763.6
7,159,20249.15
7,160,26299.27
7,161,22558.44
7,162,20611.73
7,163,20946.28
7,164,20241.07
7,165,25405.94
7,166,22286.52
7,167,17367.17
7,168,22881.13
7,169,22273.1
7,170,21228.79
7,171,21173.21
7,172,22297.83
7,173,16916.86
7,174,20651.17
7,175,20997.74
7,176,18971.3
7,177,20668.42
7,178,22288.12
7,179,17288.31
7,180,20933.59
7,181,25040.52
7,182,23556.43
7,183,17306.76
7,184,24990.27
7,185,16917.32
7,186,20966.13
7,187,20674.87
7,188,17357.83
7,189,23724.56
7,190,20506.78
7,191,21540.43
7,192,18971.3
7,193,16940.12
7,194,23345.9
7,195,20579.38
7,196,24926.99
7,197,19972.15
7,198,20913.65
7,199,20914.63
7,200,21866.74
7,201,23993.87
7,202,25652.81
7,203,19593.19
7,204,21630.4
7,205,19593.19
7,206,20832.59
7,207,21244.24
7,208,19962.8
7,209,20256.84
7,210,25509.8
7,211,22916.14
7,212,18579.26
7,213,20933.59
7,214,8737.489999999998
7,215,13353.85
7,216,7206.029999999999
7,217,10795.13
7,218,17224.13
7,219,10071.97
7,220,8948.66
7,221,8159.51
7,222,10231.48
7,223,20213.28
7,224,9494.37
7,225,21237.34
7,226,24890.7
7,227,9494.37
8,0,5887.74
8,1,2910.29
8,2,2905.29
8,3,6171.81
8,4,1889.16
8,5,14329.26
8,6,12886.26
8,7,3937.82
8,8,0.0
8,9,10507.26
8,10,7944.51
8,11,1628.65
8,12,3288.42
8,13,19803.41
8,14,7848.029999999999
8,15,523.03
8,16,10694.2
8,17,10298.9
8,18,12880.07
8,19,12551.05
8,20,9630.03
8,21,9424.22
8,22,14393.2
8,23,9410.01
8,24,13565.91
8,25,13449.11
8,26,15231.05
8,27,12278.24
8,28,9427.43
8,29,9606.25
8,30,9851.74
8,31,10236.6
8,32,9859.77
8,33,12074.98
8,34,10570.35
8,35,9348.1
8,36,9187.84
8,37,11303.98
8,38,13066.26
8,39,11303.98
8,40,12268.61
8,41,13449.11
8,42,21675.37
8,43,12551.05
8,44,10948.76
8,45,10694.2
8,46,9859.77
8,47,13571.71
8,48,13750.5
8,49,19677.17
8,50,9431.45
8,51,15177.59
8,52,14007.69
8,53,17957.18
8,54,11319.17
8,55,19788.15
8,56,17544.53
8,57,11415.38
8,58,10692.51
8,59,14018.62
8,60,14007.69
8,61,13127.84
8,62,18075.96
8,63,12098.76
8,64,13765.88
8,65,10636.95
8,66,11282.76
8,67,11822.51
8,68,10601.0
8,69,11699.080000000002
8,70,17544.53
8,71,19383.07
8,72,14524.63
8,73,20289.96
8,74,16247.18
8,75,17316.02
8,76,17543.54
8,77,15464.19
8,78,17796.06
8,79,18430.72
8,80,17128.73
8,81,15303.88
8,82,18266.47
8,83,15317.0
8,84,16298.75
8,85,15823.01
8,86,19223.85
8,87,15284.86
8,88,18415.99
8,89,18818.59
8,90,15684.42
8,91,17104.16
8,92,17388.88
8,93,17368.46
8,94,18325.83
8,95,15244.89
8,96,16030.37
8,97,17316.02
8,98,19488.49
8,99,15303.88
8,100,15212.09
8,101,17128.73
8,102,15706.23
8,103,20185.47
8,104,15783.8
8,105,20197.0
8,106,17796.06
8,107,15262.98
8,108,11801.41
8,109,10563.68
8,110,25350.53
8,111,29527.92
8,112,15964.94
8,113,29310.66
8,114,14313.5
8,115,7504.0
8,116,18103.18
8,117,19796.7
8,118,14521.76
8,119,22700.78
8,120,9183.86
8,121,21744.24
8,122,21500.55
8,123,6709.68
8,124,12773.54
8,125,20132.7
8,126,12069.45
8,127,2636.69
8,128,7676.279999999999
8,129,4662.3
8,130,2860.68
8,131,13324.330000000002
8,132,3064.8
8,133,2599.59
8,134,7164.99
8,135,15703.65
8,136,2840.06
8,137,8643.73
8,138,7508.05
8,139,2620.84
8,140,11186.19
8,141,5268.69
8,142,11893.32
8,143,6992.82
8,144,2908.24
8,145,12177.93
8,146,11967.330000000002
8,147,956.54
8,148,9163.5
8,149,22522.64
8,150,23746.45
8,151,21529.59
8,152,21843.29
8,153,20574.58
8,154,21529.59
8,155,21494.1
8,156,21421.56
8,157,23216.1
8,158,22193.29
8,159,23813.45
8,160,24172.89
8,161,26305.17
8,162,22176.95
8,163,21970.94
8,164,20857.04
8,165,23537.16
8,166,21531.6
8,167,20118.13
8,168,21682.31
8,169,21577.5
8,170,21169.78
8,171,22339.68
8,172,21586.92
8,173,19880.66
8,174,22392.92
8,175,22041.24
8,176,22330.89
8,177,22448.23
8,178,21694.16
8,179,20372.16
8,180,24565.97
8,181,23216.1
8,182,22163.16
8,183,20388.72
8,184,23184.02
8,185,19849.16
8,186,22304.1
8,187,22415.91
8,188,20113.61
8,189,22209.37
8,190,24099.62
8,191,25223.36
8,192,22330.89
8,193,19871.93
8,194,22069.81
8,195,21321.77
8,196,23132.41
8,197,20423.01
8,198,24546.93
8,199,24545.26
8,200,21653.37
8,201,22407.3
8,202,23684.8
8,203,21776.78
8,204,21471.99
8,205,21776.78
8,206,21733.25
8,207,21186.88
8,208,20451.8
8,209,23818.94
8,210,23596.53
8,211,26682.83
8,212,20962.57
8,213,24565.97
8,214,11430.39
8,215,14635.99
8,216,10867.34
8,217,12670.13
8,218,17946.6
8,219,12206.11
8,220,11545.32
8,221,11103.56
8,222,12311.32
8,223,20588.91
8,224,11861.8
8,225,21522.07
8,226,24927.73
8,227,11861.8
9,0,16132.12
9,1,12966.19
9,2,7631.76
9,3,4355.25
9,4,8667.35
9,5,3839.3
9,6,2414.95
9,7,13949.12
9,8,10507.26
9,9,0.0
9,10,2566.56
9,11,11981.76
9,12,7244.359999999999
9,13,9305.75
9,14,2663.08
9,15,10963.15
9,16,9436.74
9,17,8486.95
9,18,3482.87
9,19,11290.77
9,20,2186.16
9,21,6511.79
9,22,5122.96
9,23,5538.83
9,24,4239.51
9,25,4113.86
9,26,6001.21
9,27,11029.54
9,28,6303.05
9,29,2186.8
9,30,1304.2600000000002
9,31,348.69
9,32,1356.93
9,33,2599.02
9,34,428.19
9,35,3158.59
9,36,4147.84
9,37,1672.38
9,38,11791.7
9,39,1672.38
9,40,11038.88
9,41,4113.86
9,42,12227.4
9,43,11290.77
9,44,9690.55
9,45,9436.74
9,46,1356.93
9,47,4259.68
9,48,4446.58
9,49,10339.21
9,50,5536.61
9,51,17990.63
9,52,16493.84
9,53,21063.84
9,54,6341.38
9,55,23604.26
9,56,20602.44
9,57,7775.95
9,58,10266.96
9,59,16509.36
9,60,16493.84
9,61,15180.35
9,62,21219.09
9,63,3336.19
9,64,16122.97
9,65,10374.53
9,66,6186.11
9,67,3796.0
9,68,11299.73
9,69,4132.57
9,70,20602.44
9,71,23173.89
9,72,17209.54
9,73,24069.05
9,74,7111.48
9,75,7246.14
9,76,7382.38
9,77,11066.3
9,78,7552.13
9,79,8132.319999999999
9,80,7177.96
9,81,9454.73
9,82,7973.81
9,83,8082.17
9,84,13188.61
9,85,11639.95
9,86,18650.55
9,87,9186.97
9,88,8114.34
9,89,18019.59
9,90,7584.68
9,91,7150.89
9,92,15633.44
9,93,7286.04
9,94,17190.66
9,95,10114.93
9,96,12129.11
9,97,7246.14
9,98,9135.48
9,99,9454.73
9,100,8642.58
9,101,7177.96
9,102,7607.14
9,103,9792.74
9,104,7485.97
9,105,9806.23
9,106,7552.13
9,107,8472.42
9,108,20871.59
9,109,19847.87
9,110,32884.39
9,111,36545.61
9,112,24434.7
9,113,36364.04
9,114,23044.07
9,115,16681.32
9,116,26312.49
9,117,27903.95
9,118,23221.57
9,119,30374.99
9,120,18418.08
9,121,29492.27
9,122,29314.81
9,123,16174.85
9,124,21710.08
9,125,28226.61
9,126,21090.95
9,127,13143.54
9,128,10769.57
9,129,14690.48
9,130,11899.99
9,131,12277.85
9,132,13520.36
9,133,12373.37
9,134,10682.93
9,135,13139.38
9,136,11887.79
9,137,11143.78
9,138,10740.43
9,139,12392.86
9,140,11814.66
9,141,7292.22
9,142,8559.47
9,143,6922.48
9,144,13106.17
9,145,8816.069999999998
9,146,8625.36
9,147,11451.32
9,148,7545.37
9,149,24925.73
9,150,15438.75
9,151,15742.72
9,152,15813.33
9,153,18808.19
9,154,15742.72
9,155,20904.65
9,156,27359.34
9,157,15433.49
9,158,23190.14
9,159,30804.32
9,160,15574.22
9,161,33954.72
9,162,23533.4
9,163,21935.72
9,164,19935.64
9,165,15612.88
9,166,16818.71
9,167,24902.22
9,168,15739.95
9,169,17018.01
9,170,18399.38
9,171,22621.12
9,172,16984.34
9,173,25279.03
9,174,24185.87
9,175,22044.58
9,176,28698.58
9,177,24334.65
9,178,17390.71
9,179,26060.64
9,180,31784.72
9,181,15433.49
9,182,15628.51
9,183,26070.04
9,184,15450.58
9,185,25161.9
9,186,23042.92
9,187,24203.82
9,188,24911.38
9,189,15343.48
9,190,31184.59
9,191,32624.09
9,192,28698.58
9,193,25182.02
9,194,15862.51
9,195,20651.04
9,196,15433.75
9,197,19147.38
9,198,31770.21
9,199,31757.89
9,200,18383.7
9,201,15327.89
9,202,15502.39
9,203,24826.66
9,204,18381.35
9,205,24826.66
9,206,21409.97
9,207,18417.82
9,208,19271.18
9,209,30801.18
9,210,15556.41
9,211,34417.63
9,212,24651.05
9,213,31784.72
9,214,17625.4
9,215,16853.43
9,216,19263.82
9,217,16819.02
9,218,17903.76
9,219,17043.13
9,220,17516.24
9,221,17884.37
9,222,17003.37
9,223,19083.19
9,224,17280.23
9,225,19606.7
9,226,21843.9
9,227,17280.23
10,0,13615.5
10,1,10451.78
10,2,5065.2
10,3,1790.75
10,4,6100.79
10,5,6402.77
10,6,4968.61
10,7,11448.74
10,8,7944.51
10,9,2566.56
10,10,0.0
10,11,9434.6
10,12,4677.8
10,13,11860.21
10,14,96.55
10,15,8405.09
10,16,8534.91
10,17,7625.62
10,18,5475.81
10,19,10580.19
10,20,2329.89
10,21,5656.47
10,22,7140.51
10,23,4822.81
10,24,6241.13
10,25,6112.97
10,26,8035.05
10,27,10293.1
10,28,5479.77
10,29,2306.88
10,30,2086.28
10,31,2292.71
10,32,2117.04
10,33,4568.67
10,34,2674.64
10,35,2802.07
10,36,3519.15
10,37,3648.7
10,38,11125.34
10,39,3648.7
10,40,10297.84
10,41,6112.97
10,42,14458.7
10,43,10580.19
10,44,8819.88
10,45,8534.91
10,46,2117.04
10,47,6255.1
10,48,6448.0
10,49,12511.09
10,50,4830.9
10,51,16863.05
10,52,15384.61
10,53,19957.55
10,54,6546.32
10,55,22391.85
10,56,19495.84
10,57,7682.479999999999
10,58,9459.71
10,59,15399.72
10,60,15384.61
10,61,14111.86
10,62,20108.24
10,63,4954.18
10,64,15027.67
10,65,9533.330000000002
10,66,6414.5
10,67,5055.82
10,68,10294.81
10,69,5192.72
10,70,19495.84
10,71,21959.1
10,72,16083.14
10,73,22873.23
10,74,9140.99
10,75,9658.2
10,76,9831.1
10,77,11547.25
10,78,10033.34
10,79,10635.86
10,80,9541.99
10,81,10328.99
10,82,10474.74
10,83,9388.9
10,84,13388.85
10,85,12086.06
10,86,18368.24
10,87,10133.77
10,88,10618.99
10,89,17776.11
10,90,9208.42
10,91,9515.62
10,92,15559.03
10,93,9703.37
10,94,17007.78
10,95,10780.02
10,96,12514.01
10,97,9658.2
10,98,11660.51
10,99,10328.99
10,100,9728.9
10,101,9541.99
10,102,9231.7
10,103,12331.64
10,104,9185.44
10,105,12344.54
10,106,10033.34
10,107,9631.64
10,108,18571.53
10,109,17502.84
10,110,30968.86
10,111,34761.16
10,112,22273.34
10,113,34570.84
10,114,20822.69
10,115,14320.19
10,116,24215.97
10,117,25838.92
10,118,21007.3
10,119,28414.99
10,120,16068.27
10,121,27511.23
10,122,27318.93
10,123,13766.3
10,124,19440.49
10,125,26166.41
10,126,18801.21
10,127,10579.98
10,128,8943.03
10,129,12194.330000000002
10,130,9384.32
10,131,11583.66
10,132,10967.91
10,133,9826.97
10,134,8765.069999999998
10,135,12933.080000000002
10,136,9371.34
10,137,9477.27
10,138,8883.42
10,139,9846.75
10,140,10643.39
10,141,5239.54
10,142,8462.47
10,143,5378.73
10,144,10546.15
10,145,8759.5
10,146,8539.27
10,147,8890.989999999998
10,148,6690.55
10,149,24059.98
10,150,17329.61
10,151,16848.16
10,152,16995.13
10,153,18844.48
10,154,16848.16
10,155,20687.5
10,156,25739.27
10,157,17156.82
10,158,22627.59
10,159,28991.18
10,160,17559.59
10,161,32020.11
10,162,22890.57
10,163,21601.84
10,164,19779.75
10,165,17383.92
10,166,17628.82
10,167,23498.37
10,168,16893.06
10,169,17788.23
10,170,18697.47
10,171,22222.89
10,172,17766.32
10,173,23748.26
10,174,23450.93
10,175,21703.42
10,176,27000.57
10,177,23580.22
10,178,18095.96
10,179,24478.36
10,180,29929.77
10,181,17156.82
10,182,16962.36
10,183,24489.41
10,184,17158.54
10,185,23647.81
10,186,22540.45
10,187,23470.41
10,188,23504.7
10,189,16775.01
10,190,29354.12
10,191,30735.48
10,192,27000.57
10,193,23668.78
10,194,17100.07
10,195,20448.56
10,196,17130.39
10,197,19062.82
10,198,29914.21
10,199,29904.07
10,200,18820.22
10,201,16826.42
10,202,17354.07
10,203,23809.27
10,204,18767.81
10,205,23809.27
10,206,21136.89
10,207,18716.04
10,208,19165.08
10,209,28989.85
10,210,17363.49
10,211,32467.0
10,212,23485.54
10,213,29929.77
10,214,15783.39
10,215,15820.8
10,216,17062.31
10,217,15357.3
10,218,17461.4
10,219,15447.61
10,220,15713.45
10,221,15940.89
10,222,15435.91
10,223,19057.68
10,224,15576.85
10,225,19704.28
10,226,22305.99
10,227,15576.85
11,0,4269.59
11,1,1330.37
11,2,4470.84
11,3,7688.279999999999
11,4,3487.65
11,5,15777.72
11,6,14332.43
11,7,2329.5
11,8,1628.65
11,9,11981.76
11,10,9434.6
11,11,0.0
11,12,4844.04
11,13,21287.5
11,14,9338.69
11,15,1106.74
11,16,12179.21
11,17,11831.53
11,18,14173.65
11,19,13972.65
11,20,11207.830000000002
11,21,11028.5
11,22,15631.09
11,23,11033.830000000002
11,24,14831.73
11,25,14719.17
11,26,16444.84
11,27,13707.59
11,28,11037.2
11,29,11183.79
11,30,11390.76
11,31,11725.03
11,32,11401.9
11,33,13403.26
11,34,12017.59
11,35,10956.17
11,36,10813.4
11,37,12676.86
11,38,14473.33
11,39,12676.86
11,40,13696.84
11,41,14719.17
11,42,22836.56
11,43,13972.65
11,44,12424.41
11,45,12179.21
11,46,11401.9
11,47,14835.65
11,48,15008.69
11,49,20838.81
11,50,11055.330000000002
11,51,14590.8
11,52,13528.25
11,53,17232.89
11,54,12203.1
11,55,18907.13
11,56,16839.31
11,57,12112.17
11,58,10956.38
11,59,13537.85
11,60,13528.25
11,61,12771.27
11,62,17342.58
11,63,13354.9
11,64,13321.13
11,65,10878.22
11,66,12184.74
11,67,13018.32
11,68,10675.580000000002
11,69,12854.61
11,70,16839.31
11,71,18514.08
11,72,13986.75
11,73,19405.46
11,74,17427.57
11,75,18633.97
11,76,18878.84
11,77,16023.4
11,78,19148.83
11,79,19794.06
11,80,18425.51
11,81,16071.93
11,82,19629.1
11,83,16268.42
11,84,16633.94
11,85,16336.16
11,86,19064.66
11,87,16087.23
11,88,19780.31
11,89,18707.0
11,90,16737.39
11,91,18401.66
11,92,17474.64
11,93,18688.51
11,94,18282.61
11,95,15916.72
11,96,16493.95
11,97,18633.97
11,98,20863.37
11,99,16071.93
11,100,16080.08
11,101,18425.51
11,102,16758.51
11,103,21571.7
11,104,16860.23
11,105,21582.46
11,106,19148.83
11,107,16158.2
11,108,10232.05
11,109,8978.62
11,110,23882.21
11,111,28102.17
11,112,14437.39
11,113,27881.62
11,114,12766.17
11,115,5976.09
11,116,16593.01
11,117,18288.89
11,118,12976.63
11,119,21228.32
11,120,7618.25
11,121,20267.99
11,122,20017.79
11,123,5145.82
11,124,11212.78
11,125,18624.69
11,126,10503.85
11,127,1423.81
11,128,8923.14
11,129,3040.96
11,130,3398.74
11,131,14705.41
11,132,1549.77
11,133,2707.72
11,134,8401.48
11,135,17143.71
11,136,3380.81
11,137,9888.43
11,138,8751.37
11,139,2722.14
11,140,12493.12
11,141,6095.9
11,142,12507.8
11,143,7758.34
11,144,2438.41
11,145,12774.82
11,146,12577.25
11,147,769.59
11,148,9803.42
11,149,21816.03
11,150,24689.87
11,151,22114.07
11,152,22458.49
11,153,20567.19
11,154,22114.07
11,155,21280.37
11,156,20189.73
11,157,24080.45
11,158,21714.38
11,159,22418.22
11,160,25160.91
11,161,24820.28
11,162,21641.53
11,163,21659.51
11,164,20710.34
11,165,24420.23
11,166,21953.78
11,167,19077.92
11,168,22287.31
11,169,21975.45
11,170,21303.55
11,171,21970.76
11,172,21991.21
11,173,18748.79
11,174,21784.57
11,175,21722.26
11,176,21029.23
11,177,21824.16
11,178,22050.72
11,179,19189.5
11,180,23138.29
11,181,24080.45
11,182,22849.28
11,183,19206.92
11,184,24040.94
11,185,18730.95
11,186,21863.76
11,187,21807.94
11,188,19071.34
11,189,22945.37
11,190,22690.89
11,191,23770.89
11,192,21029.23
11,193,18753.78
11,194,22707.75
11,195,21124.73
11,196,23984.48
11,197,20342.67
11,198,23118.8
11,199,23118.42
11,200,21852.87
11,201,23172.96
11,202,24608.2
11,203,20981.31
11,204,21648.07
11,205,20981.31
11,206,21472.32
11,207,21320.04
11,208,20355.81
11,209,22424.76
11,210,24497.69
11,211,25187.44
11,212,20080.5
11,213,23138.29
11,214,10367.94
11,215,14175.65
11,216,9407.43
11,217,11948.94
11,218,17740.9
11,219,11375.34
11,220,10522.37
11,221,9938.1
11,222,11503.55
11,223,20540.45
11,224,10933.72
11,225,21515.27
11,226,25035.48
11,227,10933.72
12,0,9099.25
12,1,5982.33
12,2,387.42
12,3,2892.84
12,4,1423.07
12,5,11078.53
12,6,9640.4
12,7,7013.67
12,8,3288.42
12,9,7244.359999999999
12,10,4677.8
12,11,4844.04
12,12,0.0
12,13,16525.78
12,14,4581.28
12,15,3771.87
12,16,8785.62
12,17,8169.689999999999
12,18,9817.72
12,19,10838.61
12,20,6364.64
12,21,6850.13
12,22,11398.74
12,23,6605.83
12,24,10537.69
12,25,10415.75
12,26,12265.2
12,27,10544.75
12,28,6800.42
12,29,6340.54
12,30,6563.46
12,31,6964.51
12,32,6571.82
12,33,8970.64
12,34,7330.92
12,35,6154.51
12,36,6123.72
12,37,8145.859999999999
12,38,11392.7
12,39,8145.859999999999
12,40,10540.0
12,41,10415.75
12,42,18745.19
12,43,10838.61
12,44,9071.71
12,45,8785.62
12,46,6571.82
12,47,10546.22
12,48,10731.84
12,49,16756.84
12,50,6625.89
12,51,15693.66
12,52,14347.12
12,53,18682.61
12,54,9026.4
12,55,20811.75
12,56,18239.51
12,57,9495.74
12,58,9706.04
12,59,14360.32
12,60,14347.12
12,61,13256.52
12,62,18817.86
12,63,9102.18
12,64,14044.79
12,65,9700.84
12,66,8955.53
12,67,8929.5
12,68,10008.11
12,69,8878.46
12,70,18239.51
12,71,20387.87
12,72,14963.29
12,73,21312.56
12,74,13323.16
12,75,14193.52
12,76,14399.26
12,77,13669.73
12,78,14630.84
12,79,15252.19
12,80,14033.75
12,81,13113.27
12,82,15089.12
12,83,12788.54
12,84,14919.75
12,85,14108.43
12,86,18756.26
12,87,13030.25
12,88,15236.45
12,89,18264.2
12,90,12972.99
12,91,14008.38
12,92,16474.6
12,93,14243.19
12,94,17645.72
12,95,13238.73
12,96,14406.85
12,97,14193.52
12,98,16295.54
12,99,13113.27
12,100,12837.21
12,101,14033.75
12,102,12995.67
12,103,16980.02
12,104,13031.55
12,105,16992.28
12,106,14630.84
12,107,12837.15
12,108,14605.17
12,109,13434.82
12,110,27739.37
12,111,31773.18
12,112,18594.68
12,113,31566.33
12,114,17020.14
12,115,10269.81
12,116,20662.34
12,117,22336.58
12,118,17219.43
12,119,25116.25
12,120,12012.080000000002
12,121,24176.71
12,122,23953.79
12,123,9586.61
12,124,15538.65
12,125,22671.04
12,126,14857.91
12,127,5913.99
12,128,6945.92
12,129,7761.939999999999
12,130,4937.01
12,131,11740.45
12,132,6344.41
12,133,5237.58
12,134,6537.66
12,135,13830.59
12,136,4920.94
12,137,7814.779999999999
12,138,6810.98
12,139,5258.36
12,140,9960.22
12,141,3797.22
12,142,10117.75
12,143,5305.96
12,144,5895.38
12,145,10424.73
12,146,10197.51
12,147,4243.37
12,148,7509.08
12,149,23126.41
12,150,21141.04
12,151,19573.27
12,152,19826.64
12,153,19774.72
12,154,19573.27
12,155,21091.79
12,156,23218.15
12,157,20745.89
12,158,22322.83
12,159,26004.24
12,160,21493.01
12,161,28739.67
12,162,22424.51
12,163,21759.11
12,164,20330.94
12,165,21032.97
12,166,19878.85
12,167,21487.38
12,168,19686.33
12,169,19970.07
12,170,20079.86
12,171,22239.51
12,172,19967.32
12,173,21461.48
12,174,22790.16
12,175,21843.66
12,176,24289.92
12,177,22877.81
12,178,20163.89
12,179,22064.3
12,180,26841.59
12,181,20745.89
12,182,20014.17
12,183,22078.62
12,184,20726.63
12,185,21399.13
12,186,22351.83
12,187,22812.0
12,188,21487.57
12,189,19970.86
12,190,26325.38
12,191,27566.19
12,192,24289.92
12,193,21421.4
12,194,20008.99
12,195,20888.75
12,196,20683.69
12,197,19771.86
12,198,26823.93
12,199,26818.61
12,200,20426.82
12,201,20114.44
12,202,21112.58
12,203,22582.64
12,204,20294.1
12,205,22582.64
12,206,21422.56
12,207,20097.86
12,208,19831.46
12,209,26006.82
12,210,21061.74
12,211,29148.3
12,212,21969.01
12,213,26841.59
12,214,13062.87
12,215,14912.54
12,216,13383.21
12,217,13555.92
12,218,17603.39
12,219,13334.13
12,220,13092.25
12,221,12961.42
12,222,13388.15
12,223,19870.73
12,224,13202.17
12,225,20703.89
12,226,23833.74
12,227,13202.17
13,0,25422.62
13,1,22258.06
13,2,16912.7
13,3,13633.8
13,4,17947.24
13,5,5563.25
13,6,6994.36
13,7,23228.94
13,8,19803.41
13,9,9305.75
13,10,11860.21
13,11,21287.5
13,12,16525.78
13,13,0.0
13,14,11956.57
13,15,20265.18
13,16,15511.65
13,17,14728.76
13,18,7975.3
13,19,16499.15
13,20,10439.68
13,21,13368.74
13,22,7410.34
13,23,12564.19
13,24,7690.81
13,25,7737.54
13,26,7209.51
13,27,16358.39
13,28,13184.62
13,29,10459.94
13,30,10016.45
13,31,9567.51
13,32,10018.97
13,33,8400.4
13,34,9287.51
13,35,11068.98
13,36,11736.18
13,37,8846.25
13,38,16781.91
13,39,8846.25
13,40,16376.56
13,41,7737.54
13,42,7645.27
13,43,16499.15
13,44,15637.14
13,45,15511.65
13,46,10018.97
13,47,7704.68
13,48,7631.43
13,49,7110.66
13,50,12547.75
13,51,24633.29
13,52,23204.9
13,53,27464.52
13,54,12399.22
13,55,30143.51
13,56,27030.12
13,57,13833.37
13,58,17082.7
13,59,23220.12
13,60,23204.9
13,61,21912.05
13,62,27622.41
13,63,8906.59
13,64,22832.64
13,65,17236.2
13,66,12273.580000000002
13,67,9593.35
13,68,18332.18
13,69,10002.56
13,70,27030.12
13,71,29738.14
13,72,23905.05
13,73,30546.28
13,74,7207.97
13,75,4655.49
13,76,4252.94
13,77,14687.33
13,78,3824.21
13,79,3358.45
13,80,5090.8
13,81,12486.71
13,82,3434.34
13,83,10409.3
13,84,17071.81
13,85,15196.57
13,86,23071.01
13,87,12111.76
13,88,3344.18
13,89,22399.84
13,90,9085.49
13,91,5090.19
13,92,19850.93
13,93,4596.04
13,94,21499.11
13,95,13515.2
13,96,15732.56
13,97,4655.49
13,98,2879.44
13,99,12486.71
13,100,11387.74
13,101,5090.8
13,102,9088.56
13,103,2655.63
13,104,8758.55
13,105,2676.06
13,106,3824.21
13,107,11071.05
13,108,29842.39
13,109,28901.03
13,110,40923.52
13,111,44216.32
13,112,33113.64
13,113,44059.18
13,114,31853.69
13,115,25781.5
13,116,34837.62
13,117,36343.51
